@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
3380,'2018/11/20 12:55:32:991',27,4.582015,4.029891,136,642,?,?,1,?,?
3381,'2018/11/20 12:55:33:007',27,4.539431,3.948605,136,642,?,?,1,?,?
3382,'2018/11/20 12:55:33:023',27,4.504993,3.908838,136,642,?,?,1,?,?
3383,'2018/11/20 12:55:33:041',27,4.500714,3.907752,136,642,?,?,1,?,?
3384,'2018/11/20 12:55:33:058',27,4.55677,3.961307,136,642,?,?,1,?,?
3385,'2018/11/20 12:55:33:075',27,4.633322,4.017261,136,642,?,?,1,?,?
3386,'2018/11/20 12:55:33:092',27,4.652061,4.042398,136,642,?,?,1,?,?
3387,'2018/11/20 12:55:33:109',27,4.668644,4.095518,136,642,?,?,1,?,?
3388,'2018/11/20 12:55:33:123',27,4.665146,4.118609,136,642,?,?,1,?,?
3389,'2018/11/20 12:55:33:142',27,4.639475,4.128402,136,642,?,?,1,?,?
3390,'2018/11/20 12:55:33:171',27,4.625076,4.159644,136,642,?,?,1,?,?
3391,'2018/11/20 12:55:33:174',27,4.618435,4.167142,136,642,?,?,1,?,?
3392,'2018/11/20 12:55:33:192',27,4.623424,4.176304,136,642,?,?,1,?,?
3393,'2018/11/20 12:55:33:218',27,4.635288,4.157789,136,642,?,?,1,?,?
3394,'2018/11/20 12:55:33:223',27,4.647983,4.135633,136,642,?,?,1,?,?
3395,'2018/11/20 12:55:33:354',27,4.668165,4.104316,136,642,?,?,1,?,?
3396,'2018/11/20 12:55:33:354',27,4.666883,4.092786,136,642,?,?,1,?,?
3397,'2018/11/20 12:55:33:354',27,4.662083,4.075877,136,642,?,?,1,?,?
3398,'2018/11/20 12:55:33:354',27,4.635619,4.035027,136,642,?,?,1,?,?
3399,'2018/11/20 12:55:33:354',27,4.61325,4.010362,136,642,?,?,1,?,?
3400,'2018/11/20 12:55:33:354',27,4.54258,3.956473,136,642,?,?,1,?,?
3401,'2018/11/20 12:55:33:361',27,4.518298,3.92767,136,642,?,?,1,?,?
3402,'2018/11/20 12:55:33:361',27,4.48745,3.878529,136,642,?,?,1,?,?
3403,'2018/11/20 12:55:33:374',27,4.502435,3.849033,136,642,?,?,1,?,?
3404,'2018/11/20 12:55:33:391',27,4.526446,3.845388,136,642,?,?,1,?,?
3405,'2018/11/20 12:55:33:407',27,4.549133,3.845225,136,642,?,?,1,?,?
3406,'2018/11/20 12:55:33:424',27,4.563818,3.846176,136,642,?,?,1,?,?
3407,'2018/11/20 12:55:33:442',27,4.584379,3.852634,136,642,?,?,1,?,?
3408,'2018/11/20 12:55:33:471',27,4.599216,3.858613,136,642,?,?,1,?,?
3409,'2018/11/20 12:55:33:473',27,4.599154,3.859891,136,642,?,?,1,?,?
3410,'2018/11/20 12:55:33:515',27,4.577697,3.847409,136,642,?,?,1,?,?
3411,'2018/11/20 12:55:33:516',27,4.556984,3.844953,136,642,?,?,1,?,?
3412,'2018/11/20 12:55:33:525',27,4.550392,3.850136,136,642,?,?,1,?,?
3413,'2018/11/20 12:55:33:549',27,4.540582,3.847276,136,642,?,?,1,?,?
3414,'2018/11/20 12:55:33:560',27,4.53233,3.836386,136,642,?,?,1,?,?
3415,'2018/11/20 12:55:33:574',27,4.529447,3.830918,136,642,?,?,1,?,?
3416,'2018/11/20 12:55:33:590',27,4.536386,3.834132,136,642,?,?,1,?,?
3417,'2018/11/20 12:55:33:621',27,4.541422,3.835697,136,642,?,?,1,?,?
3418,'2018/11/20 12:55:33:627',27,4.540139,3.82496,136,642,?,?,1,?,?
3419,'2018/11/20 12:55:33:641',27,4.548073,3.806272,136,642,?,?,1,?,?
3420,'2018/11/20 12:55:33:664',27,4.572201,3.795085,136,642,?,?,1,?,?
3421,'2018/11/20 12:55:33:689',27,4.603389,3.789518,136,642,?,?,1,?,?
3422,'2018/11/20 12:55:33:691',27,4.616365,3.792355,136,642,?,?,1,?,?
3423,'2018/11/20 12:55:33:711',27,4.623001,3.809531,136,642,?,?,1,?,?
3424,'2018/11/20 12:55:33:724',27,4.642476,3.858612,136,642,?,?,1,?,?
3425,'2018/11/20 12:55:33:740',27,4.633129,3.900849,136,642,?,?,1,?,?
3426,'2018/11/20 12:55:33:774',27,4.595405,3.92531,136,642,?,?,1,?,?
3427,'2018/11/20 12:55:33:774',27,4.587109,3.940611,855,770,?,?,1,?,?
3428,'2018/11/20 12:55:33:790',27,4.578514,3.943238,852,766,?,?,1,?,?
3429,'2018/11/20 12:55:33:806',27,4.556737,3.921917,849,763,?,?,1,?,?
3430,'2018/11/20 12:55:33:824',27,4.546716,3.892781,845,757,?,?,1,?,?
3431,'2018/11/20 12:55:33:845',27,4.543976,3.86256,841,751,?,?,1,?,?
3432,'2018/11/20 12:55:33:856',27,4.556964,3.842812,835,744,?,?,1,?,?
3433,'2018/11/20 12:55:33:874',27,4.566213,3.846568,830,737,?,?,1,?,?
3434,'2018/11/20 12:55:33:890',27,4.567154,3.851732,826,729,?,?,1,?,?
3435,'2018/11/20 12:55:33:907',27,4.585514,3.863773,824,723,?,?,1,?,?
3436,'2018/11/20 12:55:33:924',27,4.593823,3.864777,822,716,?,?,1,?,?
3437,'2018/11/20 12:55:33:942',27,4.60082,3.86544,822,710,?,?,1,?,?
3438,'2018/11/20 12:55:33:956',27,4.600103,3.863516,822,704,?,?,1,?,?
3439,'2018/11/20 12:55:33:976',27,4.576127,3.86236,822,699,?,?,1,?,?
3440,'2018/11/20 12:55:33:992',27,4.561791,3.859031,823,695,?,?,1,?,?
3441,'2018/11/20 12:55:34:016',27,4.552867,3.849933,830,691,?,?,1,?,?
3442,'2018/11/20 12:55:34:022',27,4.547819,3.839533,835,688,?,?,1,?,?
3443,'2018/11/20 12:55:34:041',27,4.550024,3.835287,843,687,?,?,1,?,?
3444,'2018/11/20 12:55:34:057',27,4.55515,3.828685,850,686,?,?,1,?,?
3445,'2018/11/20 12:55:34:073',27,4.56126,3.816006,857,687,?,?,1,?,?
3446,'2018/11/20 12:55:34:090',27,4.569166,3.806639,864,687,?,?,1,?,?
3447,'2018/11/20 12:55:34:107',27,4.591758,3.803395,869,687,?,?,1,?,?
3448,'2018/11/20 12:55:34:124',27,4.579551,3.794993,874,691,?,?,1,?,?
3449,'2018/11/20 12:55:34:141',27,4.566664,3.776825,875,699,?,?,1,?,?
3450,'2018/11/20 12:55:34:156',27,4.563871,3.771376,875,703,?,?,1,?,?
3451,'2018/11/20 12:55:34:173',27,4.577233,3.749947,875,709,?,?,1,?,?
3452,'2018/11/20 12:55:34:190',27,4.577183,3.747475,875,710,?,?,1,?,?
3453,'2018/11/20 12:55:34:207',27,4.583972,3.756923,869,711,?,?,1,?,?
3454,'2018/11/20 12:55:34:223',27,4.576591,3.755253,860,711,?,?,1,?,?
3455,'2018/11/20 12:55:34:240',27,4.571006,3.764238,849,709,?,?,1,?,?
3456,'2018/11/20 12:55:34:256',27,4.572187,3.77062,836,706,?,?,1,?,?
3457,'2018/11/20 12:55:34:273',27,4.618845,3.815295,825,702,?,?,1,?,?
3458,'2018/11/20 12:55:34:289',27,4.632639,3.829474,813,697,?,?,1,?,?
3459,'2018/11/20 12:55:34:306',27,4.651625,3.861574,804,695,?,?,1,?,?
3460,'2018/11/20 12:55:34:323',27,4.659418,3.872598,794,692,?,?,1,?,?
3461,'2018/11/20 12:55:34:340',27,4.6581,3.871165,787,691,?,?,1,?,?
3462,'2018/11/20 12:55:34:356',27,4.616644,3.83452,781,687,?,?,1,?,?
3463,'2018/11/20 12:55:34:373',27,4.597887,3.818673,777,685,?,?,1,?,?
3464,'2018/11/20 12:55:34:390',27,4.546523,3.754003,774,681,?,?,1,?,?
3465,'2018/11/20 12:55:34:406',27,4.532413,3.731109,770,680,?,?,1,?,?
3466,'2018/11/20 12:55:34:423',27,4.545619,3.70579,767,680,?,?,1,?,?
3467,'2018/11/20 12:55:34:440',27,4.560297,3.714682,766,680,?,?,1,?,?
3468,'2018/11/20 12:55:34:457',27,4.616921,3.742633,766,680,?,?,1,?,?
3469,'2018/11/20 12:55:34:473',27,4.652442,3.755341,766,680,?,?,1,?,?
3470,'2018/11/20 12:55:34:490',27,4.680816,3.767347,767,680,?,?,1,?,?
3471,'2018/11/20 12:55:34:507',27,4.69647,3.76814,774,682,?,?,1,?,?
3472,'2018/11/20 12:55:34:523',27,4.705791,3.755338,784,677,?,?,1,?,?
3473,'2018/11/20 12:55:34:540',27,4.712769,3.746452,794,669,?,?,1,?,?
3474,'2018/11/20 12:55:34:557',27,4.710483,3.737211,806,662,?,?,1,?,?
3475,'2018/11/20 12:55:34:574',27,4.676507,3.712676,818,654,?,?,1,?,?
3476,'2018/11/20 12:55:34:590',27,4.656429,3.705628,830,648,?,?,1,?,?
3477,'2018/11/20 12:55:34:607',27,4.639844,3.69621,841,643,?,?,1,?,?
3478,'2018/11/20 12:55:34:623',27,4.626881,3.692694,852,639,?,?,1,?,?
3479,'2018/11/20 12:55:34:640',27,4.622747,3.696738,862,635,?,?,1,?,?
3480,'2018/11/20 12:55:34:657',27,4.625793,3.701308,871,633,?,?,1,?,?
3481,'2018/11/20 12:55:34:673',27,4.651531,3.712144,879,632,?,?,1,?,?
3482,'2018/11/20 12:55:34:690',27,4.662611,3.714177,886,632,?,?,1,?,?
3483,'2018/11/20 12:55:34:707',27,4.673572,3.71986,891,632,?,?,1,?,?
3484,'2018/11/20 12:55:34:723',27,4.66787,3.716525,897,635,?,?,1,?,?
3485,'2018/11/20 12:55:34:740',27,4.668329,3.711255,900,643,?,?,1,?,?
3486,'2018/11/20 12:55:34:756',27,4.677698,3.698554,904,651,?,?,1,?,?
3487,'2018/11/20 12:55:34:773',27,4.676372,3.693754,906,660,?,?,1,?,?
3488,'2018/11/20 12:55:34:790',27,4.651469,3.67447,908,671,?,?,1,?,?
3489,'2018/11/20 12:55:34:807',27,4.648659,3.655792,908,679,?,?,1,?,?
3490,'2018/11/20 12:55:34:823',27,4.652902,3.638563,908,687,?,?,1,?,?
3491,'2018/11/20 12:55:34:842',27,4.651597,3.630193,908,694,?,?,1,?,?
3492,'2018/11/20 12:55:34:856',27,4.637959,3.631958,901,698,?,?,1,?,?
3493,'2018/11/20 12:55:34:875',27,4.63554,3.648099,893,697,?,?,1,?,?
3494,'2018/11/20 12:55:34:890',27,4.640653,3.679667,884,695,?,?,1,?,?
3495,'2018/11/20 12:55:34:906',27,4.652718,3.697903,875,693,?,?,1,?,?
3496,'2018/11/20 12:55:34:923',27,4.668126,3.717811,864,691,?,?,1,?,?
3497,'2018/11/20 12:55:34:940',27,4.697711,3.746652,852,690,?,?,1,?,?
3498,'2018/11/20 12:55:34:957',27,4.738196,3.78395,841,689,?,?,1,?,?
3499,'2018/11/20 12:55:34:973',27,4.747443,3.795369,831,689,?,?,1,?,?
3500,'2018/11/20 12:55:34:990',27,4.736303,3.794903,822,689,?,?,1,?,?
3501,'2018/11/20 12:55:35:007',27,4.698811,3.776574,814,689,?,?,1,?,?
3502,'2018/11/20 12:55:35:023',27,4.673462,3.760764,807,689,?,?,1,?,?
3503,'2018/11/20 12:55:35:040',27,4.63696,3.713684,803,689,?,?,1,?,?
3504,'2018/11/20 12:55:35:057',27,4.62774,3.663682,799,689,?,?,1,?,?
3505,'2018/11/20 12:55:35:073',27,4.617252,3.62891,797,689,?,?,1,?,?
3506,'2018/11/20 12:55:35:090',27,4.625088,3.624165,797,689,?,?,1,?,?
3507,'2018/11/20 12:55:35:107',27,4.636027,3.62618,797,689,?,?,1,?,?
3508,'2018/11/20 12:55:35:124',27,4.653382,3.654267,797,689,?,?,1,?,?
3509,'2018/11/20 12:55:35:155',27,4.675745,3.697031,803,689,?,?,1,?,?
3510,'2018/11/20 12:55:35:156',27,4.700351,3.752656,812,688,?,?,1,?,?
3511,'2018/11/20 12:55:35:173',27,4.727837,3.794512,825,687,?,?,1,?,?
3512,'2018/11/20 12:55:35:189',27,4.71674,3.784156,839,687,?,?,1,?,?
3513,'2018/11/20 12:55:35:206',27,4.71217,3.764708,854,688,?,?,1,?,?
3514,'2018/11/20 12:55:35:223',27,4.681903,3.731906,871,689,?,?,1,?,?
3515,'2018/11/20 12:55:35:240',27,4.662224,3.709044,888,689,?,?,1,?,?
3516,'2018/11/20 12:55:35:257',27,4.640378,3.67943,907,689,?,?,1,?,?
3517,'2018/11/20 12:55:35:274',27,4.6368,3.667552,920,689,?,?,1,?,?
3518,'2018/11/20 12:55:35:290',27,4.637117,3.664679,933,691,?,?,1,?,?
3519,'2018/11/20 12:55:35:307',27,4.638999,3.66413,941,696,?,?,1,?,?
3520,'2018/11/20 12:55:35:324',27,4.636498,3.670573,946,700,?,?,1,?,?
3521,'2018/11/20 12:55:35:342',27,4.634766,3.667652,949,704,?,?,1,?,?
3522,'2018/11/20 12:55:35:357',27,4.637357,3.667832,949,707,?,?,1,?,?
3523,'2018/11/20 12:55:35:373',27,4.641054,3.676849,949,707,?,?,1,?,?
3524,'2018/11/20 12:55:35:390',27,4.643012,3.675674,946,706,?,?,1,?,?
3525,'2018/11/20 12:55:35:407',27,4.627439,3.669754,935,706,?,?,1,?,?
3526,'2018/11/20 12:55:35:423',27,4.626001,3.663446,919,706,?,?,1,?,?
3527,'2018/11/20 12:55:35:440',27,4.60023,3.660761,902,706,?,?,1,?,?
3528,'2018/11/20 12:55:35:460',27,4.591387,3.661911,882,703,?,?,1,?,?
3529,'2018/11/20 12:55:35:473',27,4.571961,3.68229,863,701,?,?,1,?,?
3530,'2018/11/20 12:55:35:489',27,4.58013,3.695426,843,695,?,?,1,?,?
3531,'2018/11/20 12:55:35:506',27,4.612062,3.728192,825,692,?,?,1,?,?
3532,'2018/11/20 12:55:35:523',27,4.658513,3.769818,810,691,?,?,1,?,?
3533,'2018/11/20 12:55:35:540',27,4.673077,3.7865,796,690,?,?,1,?,?
3534,'2018/11/20 12:55:35:557',27,4.647511,3.786408,785,684,?,?,1,?,?
3535,'2018/11/20 12:55:35:574',27,4.633442,3.780792,778,680,?,?,1,?,?
3536,'2018/11/20 12:55:35:590',27,4.596145,3.757535,773,680,?,?,1,?,?
3537,'2018/11/20 12:55:35:607',27,4.522822,3.696151,771,679,?,?,1,?,?
3538,'2018/11/20 12:55:35:623',27,4.5156,3.662611,771,678,?,?,1,?,?
3539,'2018/11/20 12:55:35:640',27,4.538857,3.667707,771,680,?,?,1,?,?
3540,'2018/11/20 12:55:35:657',27,4.552095,3.677129,774,677,?,?,1,?,?
3541,'2018/11/20 12:55:35:675',27,4.552095,3.677129,774,677,?,?,1,?,?
3542,'2018/11/20 12:55:35:691',27,4.572262,3.713401,797,680,?,?,1,?,?
3543,'2018/11/20 12:55:35:707',27,4.577239,3.728327,815,682,?,?,1,?,?
3544,'2018/11/20 12:55:35:723',27,4.5792,3.745157,830,684,?,?,1,?,?
3545,'2018/11/20 12:55:35:739',27,4.581439,3.758411,845,684,?,?,1,?,?
3546,'2018/11/20 12:55:35:757',27,4.583607,3.761027,861,687,?,?,1,?,?
3547,'2018/11/20 12:55:35:773',27,4.60171,3.738572,877,688,?,?,1,?,?
3548,'2018/11/20 12:55:35:790',27,4.614322,3.729284,892,689,?,?,1,?,?
3549,'2018/11/20 12:55:35:807',27,4.620228,3.729881,904,689,?,?,1,?,?
3550,'2018/11/20 12:55:35:832',27,4.620923,3.733922,914,689,?,?,1,?,?
3551,'2018/11/20 12:55:35:839',27,4.627721,3.751087,922,689,?,?,1,?,?
3552,'2018/11/20 12:55:35:856',27,4.623317,3.748073,924,692,?,?,1,?,?
3553,'2018/11/20 12:55:35:874',27,4.625509,3.752311,925,698,?,?,1,?,?
3554,'2018/11/20 12:55:35:890',27,4.616162,3.729122,925,700,?,?,1,?,?
3555,'2018/11/20 12:55:35:907',27,4.607356,3.710362,923,704,?,?,1,?,?
3556,'2018/11/20 12:55:35:934',27,4.601647,3.684961,912,706,?,?,1,?,?
3557,'2018/11/20 12:55:35:970',27,4.601647,3.684961,912,706,?,?,1,?,?
3558,'2018/11/20 12:55:35:970',27,4.593865,3.66605,878,709,?,?,1,?,?
3559,'2018/11/20 12:55:35:983',27,4.575006,3.636189,878,709,?,?,1,?,?
3560,'2018/11/20 12:55:35:989',27,4.563643,3.635808,839,702,?,?,1,?,?
3561,'2018/11/20 12:55:36:006',27,4.566309,3.644596,819,695,?,?,1,?,?
3562,'2018/11/20 12:55:36:023',27,4.606324,3.688057,800,692,?,?,1,?,?
3563,'2018/11/20 12:55:36:040',27,4.624904,3.711602,787,690,?,?,1,?,?
3564,'2018/11/20 12:55:36:057',27,4.642007,3.752022,775,682,?,?,1,?,?
3565,'2018/11/20 12:55:36:074',27,4.62848,3.747396,767,684,?,?,1,?,?
3566,'2018/11/20 12:55:36:089',27,4.565737,3.686495,764,683,?,?,1,?,?
3567,'2018/11/20 12:55:36:106',27,4.548211,3.66694,764,683,?,?,1,?,?
3568,'2018/11/20 12:55:36:123',27,4.548947,3.646615,764,683,?,?,1,?,?
3569,'2018/11/20 12:55:36:140',27,4.600906,3.647382,764,683,?,?,1,?,?
3570,'2018/11/20 12:55:36:157',27,4.618711,3.648217,764,683,?,?,1,?,?
3571,'2018/11/20 12:55:36:173',27,4.627622,3.649584,764,683,?,?,1,?,?
3572,'2018/11/20 12:55:36:190',27,4.631057,3.658957,764,683,?,?,1,?,?
3573,'2018/11/20 12:55:36:207',27,4.620423,3.668855,764,683,?,?,1,?,?
3574,'2018/11/20 12:55:36:223',27,4.610783,3.667912,764,683,?,?,1,?,?
3575,'2018/11/20 12:55:36:240',27,4.595119,3.660549,764,683,?,?,1,?,?
3576,'2018/11/20 12:55:36:257',27,4.602856,3.660054,764,683,?,?,1,?,?
3577,'2018/11/20 12:55:36:293',27,4.618021,3.65723,764,683,?,?,1,?,?
3578,'2018/11/20 12:55:36:293',27,4.631174,3.655916,764,683,?,?,1,?,?
3579,'2018/11/20 12:55:36:315',27,4.647397,3.659992,764,683,?,?,1,?,?
3580,'2018/11/20 12:55:36:344',27,4.657887,3.6691,764,683,?,?,1,?,?
3581,'2018/11/20 12:55:36:344',27,4.658559,3.677637,764,683,?,?,1,?,?
3582,'2018/11/20 12:55:36:357',27,4.639287,3.681816,764,683,?,?,1,?,?
3583,'2018/11/20 12:55:36:378',27,4.620811,3.680334,764,683,?,?,1,?,?
3584,'2018/11/20 12:55:36:393',27,4.617334,3.686967,764,683,?,?,1,?,?
3585,'2018/11/20 12:55:36:407',27,4.607419,3.689114,764,683,?,?,1,?,?
3586,'2018/11/20 12:55:36:423',27,4.602345,3.679579,764,683,?,?,1,?,?
3587,'2018/11/20 12:55:36:443',27,4.604565,3.666672,764,683,?,?,1,?,?
3588,'2018/11/20 12:55:36:457',27,4.602886,3.680075,764,683,?,?,1,?,?
3589,'2018/11/20 12:55:36:474',27,4.60313,3.674563,764,683,?,?,1,?,?
3590,'2018/11/20 12:55:36:522',27,4.590049,3.699744,764,683,?,?,1,?,?
3591,'2018/11/20 12:55:36:524',27,4.589929,3.719218,764,683,?,?,1,?,?
3592,'2018/11/20 12:55:36:525',27,4.622005,3.754077,764,683,?,?,1,?,?
3593,'2018/11/20 12:55:36:541',27,4.650579,3.789201,764,683,?,?,1,?,?
3594,'2018/11/20 12:55:36:558',27,4.64118,3.840467,764,683,?,?,1,?,?
3595,'2018/11/20 12:55:36:574',27,4.586796,3.912479,764,683,?,?,1,?,?
3596,'2018/11/20 12:55:36:590',27,4.579472,3.940942,764,683,?,?,1,?,?
3597,'2018/11/20 12:55:36:608',27,4.573678,4.028243,764,683,?,?,1,?,?
3598,'2018/11/20 12:55:36:624',27,4.581403,4.045734,764,683,?,?,1,?,?
3599,'2018/11/20 12:55:36:666',27,4.62187,4.073601,764,683,?,?,1,?,?
3600,'2018/11/20 12:55:36:666',27,4.644278,4.087329,764,683,?,?,1,?,?
3601,'2018/11/20 12:55:36:684',27,4.639886,4.109131,764,683,?,?,1,?,?
3602,'2018/11/20 12:55:36:692',27,4.636144,4.113467,764,683,?,?,1,?,?
3603,'2018/11/20 12:55:36:709',27,4.645685,4.108748,764,683,?,?,1,?,?
3604,'2018/11/20 12:55:36:724',27,4.693155,4.116222,764,683,?,?,1,?,?
3605,'2018/11/20 12:55:36:740',27,4.706838,4.114695,764,683,?,?,1,?,?
3606,'2018/11/20 12:55:36:757',27,4.675989,4.10638,764,683,?,?,1,?,?
3607,'2018/11/20 12:55:36:774',27,4.677459,4.091735,764,683,?,?,1,?,?
3608,'2018/11/20 12:55:36:791',27,4.584957,4.096941,764,683,?,?,1,?,?
3609,'2018/11/20 12:55:36:807',27,4.513794,4.070673,764,683,?,?,1,?,?
3610,'2018/11/20 12:55:36:824',27,4.452564,4.003009,764,683,?,?,1,?,?
3611,'2018/11/20 12:55:36:841',27,4.504445,3.996161,764,683,?,?,1,?,?
3612,'2018/11/20 12:55:36:858',27,4.53799,4.003151,764,683,?,?,1,?,?
3613,'2018/11/20 12:55:36:874',27,4.577137,4.015381,764,683,?,?,1,?,?
3614,'2018/11/20 12:55:36:891',27,4.603972,4.034621,764,683,?,?,1,?,?
3615,'2018/11/20 12:55:36:908',27,4.634021,4.039283,764,683,?,?,1,?,?
3616,'2018/11/20 12:55:36:924',27,4.741403,4.044209,764,683,?,?,1,?,?
3617,'2018/11/20 12:55:36:940',27,4.785366,4.059104,764,683,?,?,1,?,?
3618,'2018/11/20 12:55:36:958',27,4.785512,4.038727,764,683,?,?,1,?,?
3619,'2018/11/20 12:55:36:976',27,4.764112,4.019322,764,683,?,?,1,?,?
3620,'2018/11/20 12:55:36:990',27,4.687852,4.004,764,683,?,?,1,?,?
3621,'2018/11/20 12:55:37:007',27,4.664799,4.017756,764,683,?,?,1,?,?
3622,'2018/11/20 12:55:37:024',27,4.637905,4.020089,764,683,?,?,1,?,?
3623,'2018/11/20 12:55:37:043',27,4.623831,4.012435,764,683,?,?,1,?,?
3624,'2018/11/20 12:55:37:057',27,4.617157,4.004827,764,683,?,?,1,?,?
3625,'2018/11/20 12:55:37:074',27,4.668723,4.009727,764,683,?,?,1,?,?
3626,'2018/11/20 12:55:37:090',27,4.706834,4.025893,764,683,?,?,1,?,?
3627,'2018/11/20 12:55:37:107',27,4.73063,4.028082,764,683,?,?,1,?,?
3628,'2018/11/20 12:55:37:123',27,4.746172,4.026583,764,683,?,?,1,?,?
3629,'2018/11/20 12:55:37:140',27,4.75,4.035819,764,683,?,?,1,?,?
3630,'2018/11/20 12:55:37:157',27,4.759636,4.055199,764,683,?,?,1,?,?
3631,'2018/11/20 12:55:37:174',27,4.775823,4.079582,764,683,?,?,1,?,?
3632,'2018/11/20 12:55:37:191',27,4.788152,4.064553,764,683,?,?,1,?,?
3633,'2018/11/20 12:56:03:474',28,2.788779,3.278851,953,868,?,?,?,0,?
3634,'2018/11/20 12:56:03:491',28,2.791203,3.265905,953,868,?,?,?,0,?
3635,'2018/11/20 12:56:03:508',28,2.80404,3.250885,953,868,?,?,?,0,?
3636,'2018/11/20 12:56:03:546',28,2.87775,3.24867,953,868,?,?,?,0,?
3637,'2018/11/20 12:56:03:546',28,2.905966,3.244973,953,868,?,?,?,0,?
3638,'2018/11/20 12:56:03:559',28,2.885285,3.220864,953,868,?,?,?,0,?
3639,'2018/11/20 12:56:03:574',28,2.855547,3.195561,953,868,?,?,?,0,?
3640,'2018/11/20 12:56:03:590',28,2.851887,3.192892,953,868,?,?,?,0,?
3641,'2018/11/20 12:56:03:630',28,2.862664,3.161013,953,868,?,?,?,0,?
3642,'2018/11/20 12:56:03:630',28,2.870432,3.14287,953,868,?,?,?,0,?
3643,'2018/11/20 12:56:03:641',28,2.889218,3.168887,953,868,?,?,?,0,?
3644,'2018/11/20 12:56:03:658',28,2.929953,3.188599,953,868,?,?,?,0,?
3645,'2018/11/20 12:56:03:674',28,2.946937,3.176727,953,868,?,?,?,0,?
3646,'2018/11/20 12:56:03:691',28,2.934361,3.184492,953,868,?,?,?,0,?
3647,'2018/11/20 12:56:03:709',28,2.880313,3.201917,953,868,?,?,?,0,?
3648,'2018/11/20 12:56:03:724',28,2.825884,3.188233,953,868,?,?,?,0,?
3649,'2018/11/20 12:56:03:741',28,2.826518,3.191798,953,868,?,?,?,0,?
3650,'2018/11/20 12:56:03:759',28,2.863502,3.218354,953,868,?,?,?,0,?
3651,'2018/11/20 12:56:03:774',28,2.894289,3.246756,953,868,?,?,?,0,?
3652,'2018/11/20 12:56:03:791',28,2.91636,3.252548,953,868,?,?,?,0,?
3653,'2018/11/20 12:56:03:809',28,2.943027,3.252499,953,868,?,?,?,0,?
3654,'2018/11/20 12:56:03:825',28,2.970058,3.236839,953,868,?,?,?,0,?
3655,'2018/11/20 12:56:03:841',28,2.994491,3.224474,953,868,?,?,?,0,?
3656,'2018/11/20 12:56:03:858',28,3.008127,3.199849,953,868,?,?,?,0,?
3657,'2018/11/20 12:56:03:875',28,3.001827,3.179596,953,868,?,?,?,0,?
3658,'2018/11/20 12:56:03:892',28,2.961375,3.120348,953,868,?,?,?,0,?
3659,'2018/11/20 12:56:03:907',28,2.919994,3.063028,953,868,?,?,?,0,?
3660,'2018/11/20 12:56:03:925',28,2.915513,3.047242,953,868,?,?,?,0,?
3661,'2018/11/20 12:56:03:941',28,2.908601,3.005853,953,868,?,?,?,0,?
3662,'2018/11/20 12:56:03:958',28,2.915033,2.981555,953,868,?,?,?,0,?
3663,'2018/11/20 12:56:03:977',28,2.927594,2.974025,953,868,?,?,?,0,?
3664,'2018/11/20 12:56:03:991',28,2.94896,2.97483,953,868,?,?,?,0,?
3665,'2018/11/20 12:56:04:011',28,2.97325,2.976471,953,868,?,?,?,0,?
3666,'2018/11/20 12:56:04:025',28,2.981908,2.98228,953,868,?,?,?,0,?
3667,'2018/11/20 12:56:04:041',28,3.002122,3.005648,953,868,?,?,?,0,?
3668,'2018/11/20 12:56:04:057',28,3.01904,3.025269,953,868,?,?,?,0,?
3669,'2018/11/20 12:56:04:074',28,3.024829,3.024104,953,868,?,?,?,0,?
3670,'2018/11/20 12:56:04:091',28,3.018421,2.986818,953,868,?,?,?,0,?
3671,'2018/11/20 12:56:04:110',28,3.007181,2.972224,953,868,?,?,?,0,?
3672,'2018/11/20 12:56:04:129',28,2.994711,2.956336,953,868,?,?,?,0,?
3673,'2018/11/20 12:56:04:142',28,2.96988,2.921665,953,868,?,?,?,0,?
3674,'2018/11/20 12:56:04:158',28,2.950244,2.902318,953,868,?,?,?,0,?
3675,'2018/11/20 12:56:04:174',28,2.93387,2.881583,953,868,?,?,?,0,?
3676,'2018/11/20 12:56:04:221',28,2.924919,2.866829,953,868,?,?,?,0,?
3677,'2018/11/20 12:56:04:221',28,2.921891,2.856545,953,868,?,?,?,0,?
3678,'2018/11/20 12:56:04:225',28,2.926057,2.851943,953,868,?,?,?,0,?
3679,'2018/11/20 12:56:04:241',28,2.939498,2.850704,953,868,?,?,?,0,?
3680,'2018/11/20 12:56:04:258',28,2.960663,2.862998,953,868,?,?,?,0,?
3681,'2018/11/20 12:56:04:275',28,2.965865,2.876754,953,868,?,?,?,0,?
3682,'2018/11/20 12:56:04:293',28,2.966759,2.896745,953,868,?,?,?,0,?
3683,'2018/11/20 12:56:04:308',28,2.974839,2.923866,953,868,?,?,?,0,?
3684,'2018/11/20 12:56:04:326',28,2.976624,2.942847,953,868,?,?,?,0,?
3685,'2018/11/20 12:56:04:342',28,2.973579,2.951628,953,868,?,?,?,0,?
